"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,9200,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,9125,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,9210,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,9720,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,10558,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,9508,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,9141,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,8520,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,8022,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,7534,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,6608,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,5927,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,5611,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,5088,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,4511,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,4209,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,4229,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,4323,,
"BLR","Belarus","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,4307,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,29451,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,27155,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,27872,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,28387,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,30110,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,30650,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,30704,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,30287,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,30644,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,29256,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,27163,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,27088,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,27516,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,25913,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,25479,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,24564,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,23562,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,22557,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,21648,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,21764,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,21791,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,21608,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,21643,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,22064,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,21467,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,20022,,
"CHE","Switzerland","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,20734,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,1730,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,1609,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,1558,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,1575,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,1587,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,1333,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,1248,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,1165,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,1105,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,1040,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,1100,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,1132,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,1371,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,1274,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,1204,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,1217,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,1341,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,1412,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,1297,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,1261,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,1384,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,1235,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,1307,,
"LUX","Luxembourg","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,1254,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,10573,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,10324,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,10106,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,9674,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,9907,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,9590,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,8896,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,9254,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,8844,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,7915,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,6919,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,6821,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,7062,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,6329,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,5250,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,4408,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,4259,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,3778,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,3585,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,3375,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,3334,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,3439,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,3318,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,3458,,
"DNK","Denmark","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,3275,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,639,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,515,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,585,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,647,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,657,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,620,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,547,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,478,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,510,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,1110,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,1180,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,1342,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,1728,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,1554,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,1833,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,2069,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,2472,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,2569,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,2798,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,2617,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,2692,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,2779,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,2611,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,2291,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,2044,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,1598,,
"ALB","Albania","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,1860,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,16179,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,17658,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,21146,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,15585,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,16787,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,18510,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,17713,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,19305,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,23163,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,23172,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,22320,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,19982,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,20040,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,19090,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,19118,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,18529,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,19909,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,21212,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,21717,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,21198,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,20725,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,17596,,
"SRB","Serbia, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,19627,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,82,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,97,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,95,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,94,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,123,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,156,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,171,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,138,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,152,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,124,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,111,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,97,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,116,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,110,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,112,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,114,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,107,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,109,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,113,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,101,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,113,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,105,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,89,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,121,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,103,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,110,,
"LIE","Liechtenstein","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,70,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,18465,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,16903,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,16948,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,18764,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,18765,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,21156,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,22740,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,24550,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,26854,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,24879,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,22370,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,23750,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,25711,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,23059,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,22471,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,18759,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,18483,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,16403,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,15642,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,14530,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,15372,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,14903,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,14939,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,14306,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,13182,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,10272,,
"HRV","Croatia","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,12210,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,54473,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,50732,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,47952,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,45696,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,43546,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,41821,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,44180,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,43898,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,54607,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,60602,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,63228,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,67610,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,88102,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,70972,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,51023,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,43850,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,43086,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,42650,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,42354,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,36448,"B","Break"
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,35603,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,37023,,
"UKR","Ukraine","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,38109,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","1995","1995","PER","Persons","0","Units",,,10561,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","1996","1996","PER","Persons","0","Units",,,10349,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","1997","1997","PER","Persons","0","Units",,,10314,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","1998","1998","PER","Persons","0","Units",,,9999,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","1999","1999","PER","Persons","0","Units",,,9106,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,8814,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,8424,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,8175,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,7773,,
"ROU","Romania","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,8012,,
