"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,84000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,80000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,97000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,105000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,132000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,141000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,144000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,148000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,156000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,176000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,184000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,193000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,170000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,165000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,159000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,139000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,128000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,85000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,82000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,83000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,81000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,88000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,75000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,4856000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,4927000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,5016000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,5799000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,8258000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,9720000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,5506000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,5896000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,11596000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,11241000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,12549000000,"B","Break"
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,13452000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,9764000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,10756000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,6008000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,6437000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,6220000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,7196000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,9134000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,9564000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,9066000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,8446000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,8803000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,7352000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,6813000000,,
"ITA","Italy","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,7130000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","JPY","Yen","0","Units",,,2306532000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","JPY","Yen","0","Units",,,2316812000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","JPY","Yen","0","Units",,,2191060000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","JPY","Yen","0","Units",,,2329678000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","JPY","Yen","0","Units",,,2243365000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","JPY","Yen","0","Units",,,2213095000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","JPY","Yen","0","Units",,,2159350000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","JPY","Yen","0","Units",,,2099783000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","JPY","Yen","0","Units",,,2025693000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","JPY","Yen","0","Units",,,1965830000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","JPY","Yen","0","Units",,,1919710000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","JPY","Yen","0","Units",,,1719400000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","JPY","Yen","0","Units",,,1833365000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","JPY","Yen","0","Units",,,1643904000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","JPY","Yen","0","Units",,,1758697000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","JPY","Yen","0","Units",,,1623291000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","JPY","Yen","0","Units",,,1740214000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","JPY","Yen","0","Units",,,1806147000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","JPY","Yen","0","Units",,,2106207000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","JPY","Yen","0","Units",,,1980437000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","JPY","Yen","0","Units",,,1938608000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","JPY","Yen","0","Units",,,2036197000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","JPY","Yen","0","Units",,,2177532000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","JPY","Yen","0","Units",,,2147418000000,,
"JPN","Japan","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","JPY","Yen","0","Units",,,2643738000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","KRW","Won","0","Units",,,1632400000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","KRW","Won","0","Units",,,1702500000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","KRW","Won","0","Units",,,2240700000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","KRW","Won","0","Units",,,1633100000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","KRW","Won","0","Units",,,1722800000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","KRW","Won","0","Units",,,2138500000000,"B","Break"
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","KRW","Won","0","Units",,,1941400000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","KRW","Won","0","Units",,,2550500000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","KRW","Won","0","Units",,,2488400000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","KRW","Won","0","Units",,,2212400000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","KRW","Won","0","Units",,,2310800000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","KRW","Won","0","Units",,,2324700000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","KRW","Won","0","Units",,,2420000000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","KRW","Won","0","Units",,,2302100000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","KRW","Won","0","Units",,,2768900000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","KRW","Won","0","Units",,,2480987000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","KRW","Won","0","Units",,,2827723000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","KRW","Won","0","Units",,,2848286000000,,
"KOR","Korea","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","KRW","Won","0","Units",,,3225344000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,9000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,22000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,29000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,45000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,56000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,29000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,25000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,25000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,50000000,"B","Break"
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,61000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,70000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,113000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,202000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,231000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,131000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,113000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,126000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,120000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,133000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,154000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,173000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,177000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,179000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,202000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,180000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,259000000,,
"LVA","Latvia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,288000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","CHF","Swiss Franc","0","Units",,,5000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","CHF","Swiss Franc","0","Units",,,7000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","CHF","Swiss Franc","0","Units",,,6000000,,
"LIE","Liechtenstein","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","CHF","Swiss Franc","0","Units",,,6000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,11000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,27000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,60000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,60000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,67000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,61000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,74000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,107000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,122000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,122000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,125000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,161000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,125000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,134000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,125000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,160000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,153000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,123000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,127000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,143000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,159000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,152000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,151000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,144000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,147000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,140000000,,
"LTU","Lithuania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,146000000,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,22958034.253927,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,23037204.455142,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,22422397.973223,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,18665748.824365,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,28422617.606886,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,25765679.116706,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,30853950.902208,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,33120349.057923,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,43127097.057923,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,32047955.705338,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,34905083.435571,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,24226070,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,23060200.600899,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,26752214.933568,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,29624634.200051,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,33780302.616197,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,36920161.191974,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,33700350.686408,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,36529441.219239,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,35183325.017654,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,34742272.679797,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,45629575.109987,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,53994598.030322,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,66938483.41,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,39770487.44,,
"LUX","Luxembourg","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,39089270.99,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,6392383.4171357,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,7268740.5830781,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,3332059.1660843,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,7619736.040305,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,11962324.45919,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,12093052.737102,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,10319835.765236,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,8809724.4958766,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,13281917.074307,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,5992084.9289541,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,7309526.9042628,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,6197516.7016073,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,12513432.005591,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,1142862.92,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,24808398.64,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,24893594.34,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,27148884.82,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,24241956.18,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,24938965.36,,
"MLT","Malta","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,17228889.94,,
"MEX","Mexico","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","MXN","Mexican Peso","0","Units",,,1643500000,,
