"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,230461,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,229229,"B; E","Break; Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,228743,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,231117,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,236190,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,238150,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,250092,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,257610,"E","Estimated value"
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,262156,,
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,268491,,
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,232234,,
"POL","Poland","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,252807,"E","Estimated value"
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,1626,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,1643,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,1421,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,1437,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,1678,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,1813,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,1959,,
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,2066,"E","Estimated value"
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,2223,"E","Estimated value"
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,2436,"E","Estimated value"
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,2521,"E","Estimated value"
"ARM","Armenia","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,2521,"E","Estimated value"
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,701860,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,716119,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,728840,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,753054,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,755274,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,807481,"B","Break"
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,813276,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,808678,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,809307,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,815820,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,777968,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,779304,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,779713,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,778797,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,821618,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,800609,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,767772,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,680180,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,722138,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,745726,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,778858,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,806855,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,847598,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,825494,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,836722,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,546933,,
"ITA","Italy","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,598582,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,661200,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,665465.47196005,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,676368.44245462,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,680577.52258647,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,688286.68197619,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,685066.07249072,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,697936.19970162,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,719619.46918281,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,714356.3389006,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,713486.3555,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,709177.5351,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,712903.081,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,713789.5654,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,709811.338,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,706186.1861,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,695783.8464,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,696289.4127,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,703196.6883,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,699484.0759,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,716223.8557,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,721385.3778,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,731444.369,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,745354.94,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,756707.0623,,
"GBR","United Kingdom","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,770193.6377,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,42976.11,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,48622.88,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,48507.64,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,48367.23,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,48817.44,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,48028.54,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,46994.78,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,47782.34,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,47903.12,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,48988.48,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,47652.988000046,"B","Break"
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,50043.464372811,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,51118.94428099,,
"NZL","New Zealand","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,54630.008565368,"P","Provisional value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,31452,,
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,34111,,
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,35927,,
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,37978,,
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,39993,,
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,40458,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,41083,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,41811,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,42029,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,42596,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,42484,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,42309,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,42577,"E","Estimated value"
"GRC","Greece","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,42182,"E","Estimated value"
"MLT","Malta","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,1939.6382437894,"P","Provisional value"
"MLT","Malta","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,1953.8873719776,"P","Provisional value"
"MLT","Malta","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,1968.1365001658,"P","Provisional value"
"MLT","Malta","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,1982.385628354,"P","Provisional value"
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,1607,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,1615,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,3400,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,3910,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,4310,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,4510,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,4764,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,4920,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,5150,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,5200,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,5252,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,5269,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,5416,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,5568,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,5724,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,5885,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,6049,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,6219,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,6393,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,6572,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,6756,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,6945.2,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,7139.7,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,7339.6,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,7545.1,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,5855.8,,
"GEO","Georgia","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,5211.6,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,29168,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,29090,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,28537,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,28142,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,29374,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,32364,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,32309,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,33214,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,32981,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,32214,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,33564,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,33736,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,33731,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,32962,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,31715,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,32021,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,32225,,
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,32235,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,32321,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,32532,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,32799,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,33665,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,34050,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,34699,"E","Estimated value"
"SVK","Slovak Republic","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,34803,"E","Estimated value"
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,106400,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,106900,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,107497,"B","Break"
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,108152,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,110336,"B","Break"
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,113273,"B","Break"
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,114464,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,116344,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,117084,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,118077,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,117710,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,117951,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,120171,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,119160,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,118660,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,117935,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,119294,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,118479,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,118568,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,120664,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,122392,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,104243,"B","Break"
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,106088,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,107074,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,106492,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,99665,,
"SWE","Sweden","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,98784,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,18542,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,21976,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,28939,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,38060,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,42755,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,42289,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,40943,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,38437,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,34917,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,32308,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,36578,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,35846,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,27038,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,27322,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,28215,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,33835,,
"LTU","Lithuania","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,32702,,
"RUS","Russian Federation","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,189246,,
"RUS","Russian Federation","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,181865,,
"RUS","Russian Federation","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,179715,,
"RUS","Russian Federation","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,171912,,
